App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,I advice everyone. All take 10 mins day,Neutral,0.0,0.0
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,This garbage. Marketed free makes pay anything,Positive,0.4,0.8
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,"This well marketed gives good first impression, I disappointed subscribing spending 60€ it. Seems contains variety different theme meditations (""packs""), following least 10-20 days I cannot tell difference them... If looking guided meditations you. I found much better free charge meditation wisdom endless resources great community, I regret paying one.",Positive,0.1475,0.558333333
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,"I really like app, however sessions keep freezing restarting seem make difference. A shame really ruining meditations putting trying it. A really nice otherwise.",Positive,0.333333333,0.466666667
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,"The content best I've ever seen performance not. I finished Day 4 today I noticed I'm day 4 again, I'm forced listen I chose 3 min session instead 10 mins played 10 mins. I'm using motivation encouragement I'm feeling way discouraged today.",Positive,0.35,0.25
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,"This far helpful meditation guidance I've used. It utilizes methods easy natural. There's gimmicks, weird tricks, thoughts learning ok them.",Positive,0.126666667,0.746666667
Headspace: Meditation & Mindfulness,"The cool. Learn meditate step time. However., gives trial, rest pay $13 month. I can't see worth it.",Positive,0.325,0.375
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,It helped hard times helped lot train mind.. Undoubtedly best meditating Android!!❤️❤️❤️,Positive,0.354166667,0.420833333
Headspace: Meditation & Mindfulness,I love I really hard time life listening 3 minutes I feel like I open people almost made cry I dont cry easily,Positive,0.160416667,0.61875
Headspace: Meditation & Mindfulness,I advice everyone. All take 10 mins day,Neutral,0.0,0.0
Headspace: Meditation & Mindfulness,When I try create account I mistakenly clicked back button. Now cannot even login.not effective,Positive,0.3,0.4
Headspace: Meditation & Mindfulness,,,,
Health and Nutrition Guide,This keeps informed,Neutral,0.0,0.0
Health and Nutrition Guide,Great app.swsmi r.y.osho,Positive,0.8,0.75
Health and Nutrition Guide,,,,
Health and Nutrition Guide,,,,
Health and Nutrition Guide,,,,
Health and Nutrition Guide,This informative.,Neutral,0.0,0.0
Health and Nutrition Guide,,,,
Health and Nutrition Guide,,,,
Health and Nutrition Guide,,,,
Health and Nutrition Guide,Stupid keeps crashing,Negative,-0.8,1.0
Health and Nutrition Guide,,,,
Health and Nutrition Guide,,,,
Health and Nutrition Guide,It helps maintain good health always really good body!,Positive,0.7875,0.6
Health and Nutrition Guide,,,,
Health and Nutrition Guide,Helpful. Good work,Positive,0.7,0.6
Health and Nutrition Guide,Great,Positive,0.8,0.75
Health and Nutrition Guide,,,,
Health and Nutrition Guide,,,,
Health and Nutrition Guide,,,,
Health and Nutrition Guide,Very informative knowledgeable. Gives accurate information. Many valuable unknown facts. Important families need get right path living healthy. A solid app.,Positive,0.273214286,0.521130952
Health and Nutrition Guide,,,,
Health and Nutrition Guide,,,,
Health and Nutrition Guide,,,,
Health and Nutrition Guide,,,,
Health and Nutrition Guide,,,,
Health and Nutrition Guide,It's complicated much confusing information,Negative,-0.4,0.7
Health and Nutrition Guide,Very nice Its full human,Positive,0.376666667,0.55
Health and Nutrition Guide,The continues crash,Neutral,0.0,0.0
Health and Nutrition Guide,"It's Ok me, best buy far.",Positive,0.533333333,0.6
Health and Nutrition Guide,Calorie calculator working,Neutral,0.0,0.0
Health and Nutrition Guide,much adds. otherwise ok.,Positive,0.35,0.35
Health and Nutrition Guide,Nice app... Full helpfull information,Positive,0.475,0.775
Health and Nutrition Guide,,,,
Health and Nutrition Guide,Very informative innovative app.,Positive,0.35,0.65
Health and Nutrition Guide,Super must,Positive,0.333333333,0.666666667
Health and Nutrition Guide,Gud better guidance.,Positive,0.5,0.5
Health and Nutrition Guide,Exactly I needed improve health lifestyle thank,Positive,0.25,0.25
Health and Nutrition Guide,Very nice Super,Positive,0.556666667,0.833333333
Health and Nutrition Guide,Cool and perfect,Positive,0.675,0.825
Health and Nutrition Guide,much adds,Positive,0.2,0.2
Health and Nutrition Guide,Added classification food... And good individual....,Positive,0.35,0.5
Health and Nutrition Guide,Easy & helpfull I happy,Positive,0.616666667,0.916666667
Health and Nutrition Guide,Excellent understand nutrition needs!,Positive,1.0,1.0
Health and Nutrition Guide,Its really helpful knowledgeable .i liked,Positive,0.4,0.5
Health and Nutrition Guide,I like it.,Neutral,0.0,0.0
Health and Nutrition Guide,,,,
Health and Nutrition Guide,Good informative. expecting next..,Positive,0.35,0.3
Health and Nutrition Guide,I think useful,Positive,0.3,0.0
Health and Nutrition Guide,Wonderful works great,Positive,0.9,0.875
Health and Nutrition Guide,Very informal health,Positive,0.2,0.3
Health and Nutrition Guide,Its really good,Positive,0.7,0.6
Health and Nutrition Guide,Nice food information,Positive,0.6,1.0
Health and Nutrition Guide,Its helpful ....thank uuuu,Neutral,0.0,0.0
Health and Nutrition Guide,It's great!,Positive,1.0,0.75
Health and Nutrition Guide,This good..,Positive,0.7,0.6
Health and Nutrition Guide,This amazing,Positive,0.6,0.9
Health and Nutrition Guide,Great useful,Positive,0.55,0.375
Health and Nutrition Guide,Super healthy,Positive,0.416666667,0.583333333
Health and Nutrition Guide,Good,Positive,0.7,0.6
Health and Nutrition Guide,,,,
Health and Nutrition Guide,nice!,Positive,0.75,1.0
Health and Nutrition Guide,Very informative,Positive,0.2,0.3
Health and Nutrition Guide,Useful,Positive,0.3,0.0
Health and Nutrition Guide,Seems great,Positive,0.8,0.75
Health and Nutrition Guide,Good guide,Positive,0.7,0.6
Health and Nutrition Guide,Helpful,Neutral,0.0,0.0
Health and Nutrition Guide,,,,
Health and Nutrition Guide,,,,
Health and Nutrition Guide,Good,Positive,0.7,0.6
Health and Nutrition Guide,Amazing,Positive,0.6,0.9
Health and Nutrition Guide,Fantastic,Positive,0.4,0.9
Health and Nutrition Guide,Like look ideas helpful popping ad middle quite annoying stop.,Negative,-0.4,0.45
Health and Nutrition Guide,It contains nice stuff eat get nutrients much quantity. It really wonderful guide,Positive,0.6,0.733333333
Health and Nutrition Guide,"I'm sure would ok, except US pounds inches measure.",Positive,0.5,0.694444444
Health and Nutrition Guide,Its good adviser motivater full luv,Positive,0.525,0.575
Health and Nutrition Guide,,,,
Health and Nutrition Guide,Plus Hindi version will also launch ...,Neutral,0.0,0.0
Health and Nutrition Guide,It helpful useful,Positive,0.3,0.0
Health and Nutrition Guide,Good app!!!,Positive,1.0,0.6
Health and Nutrition Guide,,,,
Health and Nutrition Guide,It useful every human,Positive,0.15,0.05
Health and Nutrition Guide,It's awesome,Positive,1.0,1.0
Health and Nutrition Guide,It's good aap stay healthy &fit Indians.,Positive,0.533333333,0.5
Health and Nutrition Guide,Helpful healthy lifestyle,Positive,0.5,0.5
Health and Nutrition Guide,More features need,Positive,0.5,0.5
Health and Nutrition Guide,,,,
Health and Nutrition Guide,It's nice,Positive,0.6,1.0
Health and Nutrition Guide,Good,Positive,0.7,0.6
Health and Nutrition Guide,short sweet,Positive,0.175,0.475
Health and Nutrition Guide,Nice,Positive,0.6,1.0
Health and Nutrition Guide,Cool,Positive,0.35,0.65
Health and Nutrition Guide,Good,Positive,0.7,0.6
Health and Nutrition Guide,Super,Positive,0.333333333,0.666666667
Health and Nutrition Guide,Good,Positive,0.7,0.6
Health and Nutrition Guide,Love,Positive,0.5,0.6
Health and Nutrition Guide,"Best place start getting nutrition, nice advice aswell food catalogue. Base start go specialized sources.",Positive,0.266666667,0.766666667
Health and Nutrition Guide,,,,
Health and Nutrition Guide,Add health recipes guide,Neutral,0.0,0.0
Health and Nutrition Guide,nice come deficiency,Positive,0.6,1.0
Health and Nutrition Guide,It contains good stuff helpful healthy lifestyle,Positive,0.6,0.55
Health and Nutrition Guide,This keeps informed,Neutral,0.0,0.0
Health and Nutrition Guide,Great app.swsmi r.y.osho,Positive,0.8,0.75
Health and Nutrition Guide,Don't like,Neutral,0.0,0.0
Health and Nutrition Guide,Gives important infos life health food,Positive,0.4,1.0
Health and Nutrition Guide,Thank,Neutral,0.0,0.0
Health and Nutrition Guide,,,,
Health and Nutrition Guide,NYC,Neutral,0.0,0.0
Health and Nutrition Guide,Great,Positive,0.8,0.75
Health and Nutrition Guide,Not specific good ui,Positive,0.35,0.3625
Health and Nutrition Guide,Stupid keeps crashing,Negative,-0.8,1.0
Health and Nutrition Guide,Decent good info.,Positive,0.433333333,0.633333333
Health and Nutrition Guide,It's helpful good Evey spicelly sports person,Positive,0.7,0.6
Health and Nutrition Guide,It helps maintain good health always really good body!,Positive,0.7875,0.6
Health and Nutrition Guide,Its quite helpful,Neutral,0.0,0.0
Health and Nutrition Guide,Helpful. Good work,Positive,0.7,0.6
Health and Nutrition Guide,Great,Positive,0.8,0.75
Health and Nutrition Guide,The facts correct I'm seeing anything except fact seems like booklet get 1st grade.,Neutral,0.0,0.0
Health and Nutrition Guide,"Bad grammar syntax, really basic tips helpful",Negative,-0.35,0.395833333
Health and Nutrition Guide,I know yet I got,Neutral,0.0,0.0
Health and Nutrition Guide,Very informative knowledgeable. Gives accurate information. Many valuable unknown facts. Important families need get right path living healthy. A solid app.,Positive,0.273214286,0.521130952
Health and Nutrition Guide,This really helped cure head tooth ache nutritional calculator awesome.,Positive,0.6,0.6
Health and Nutrition Guide,More adds anything else,Positive,0.5,0.5
Health and Nutrition Guide,I really like app. It's almost everything would wish terms feeding. Good job.,Positive,0.45,0.4
Health and Nutrition Guide,It's Good helpful nice,Positive,0.65,0.8
Health and Nutrition Guide,"It seems good pretty easy well,i like",Positive,0.461111111,0.811111111
Health and Nutrition Guide,It's complicated much confusing information,Negative,-0.4,0.7
